uniqid	distschl	dyear
9903200609	.51	1999
9903200615	1.88	1999
9903200617	1.2	1999
9903200618	1.7	1999
9903200621	1.54	1999
9903200626	.36	1999
9903200633	.44	1999
9903200642	10.98	1999
9903200644	.89	1999
9903200648	4.07	1999
9903200655	1.22	1999
9903200660	1.7	1999
9903200684	.45	1999
9903200693	3.08	1999
9903200701	18.38	1999
9903200722	1.51	1999
9903200739	.67	1999
9904100005	1.35	1999
9904100017	1.65	1999
9904100018	1.98	1999
9904100019	.35	1999
9904100020	1.98	1999
9904100023	.45	1999
9904100026	1.69	1999
9904100040	3.66	1999
9904100042	.96	1999
9904100055	1.69	1999
9904100060	1.84	1999
9904100061	4.92	1999
9904100082	1.05	1999
9904100087	1.49	1999
9904100089	.74	1999
9904100097	.36	1999
9904100101	.15	1999
9904100102	.15	1999
9904100105	.45	1999
9904100110	.72	1999
9904100126	.72	1999
9904100137	.19	1999
9904100142	3.96	1999
9904100149	.12	1999
9904100154	1.1	1999
9904100162	.69	1999
9904100166	.18	1999
9904100171	25.56	1999
9904100177	1.17	1999
9904100182	.21	1999
9904100191	1.72	1999
9904100210	.71	1999
9904100211	25.4	1999
9904100216	.36	1999
9904100221	.61	1999
9904100223	1.16	1999
9904100229	.58	1999
9904100240	.18	1999
9904100243	1.3	1999
9904100249	.78	1999
9904100254	2.49	1999
9904100256	29.78	1999
9904100259	.39	1999
9904100260	9.38	1999
9904100270	.65	1999
9904100272	1.1	1999
9904100273	.67	1999
9904100275	.75	1999
9904100278	0	1999
9904100287	.46	1999
9904100297	0	1999
9904100302	22.07	1999
9904100303	2.02	1999
9904100317	.6	1999
9904100318	2.29	1999
9904100320	1.83	1999
9904100329	.71	1999
9904100340	3.86	1999
9904100344	.45	1999
9904100346	.65	1999
9904100361	5.96	1999
9904100364	.25	1999
9904100372	.38	1999
9904100373	3.99	1999
9904100378	3.81	1999
9904100379	5.41	1999
9904100384	1.07	1999
9904100385	3.97	1999
9904100387	.15	1999
9904100391	2.95	1999
9904100405	7.77	1999
9904100406	.59	1999
9904100407	.52	1999
9904100418	21.54	1999
9904100425	.86	1999
9904100433	.25	1999
9904100440	2.64	1999
9904100445	8.02	1999
9904100453	31.61	1999
9904100457	.69	1999
9904100458	1.21	1999
9904100476	1.7	1999
9904100477	1.05	1999
9904100478	1.19	1999
9904100482	1.05	1999
9904100485	1.23	1999
9904100491	.36	1999
9904100505	1.8	1999
9904100507	1.65	1999
9904100526	.03	1999
9904100527	.19	1999
9904100530	.36	1999
9904100544	1.07	1999
9904100555	1.07	1999
9904100563	0	1999
9904100579	74.03	1999
9904100580	2.82	1999
9904100582	.2	1999
9904100583	7.44	1999
9904100603	.47	1999
9904100618	.51	1999
9904100624	5.33	1999
9904100625	1.04	1999
9904200001	.15	1999
9904200003	.21	1999
9904200012	1.76	1999
9904200023	1.25	1999
9904200027	.24	1999
9904200040	.63	1999
9904200041	5.44	1999
9904200051	.56	1999
9904200056	.11	1999
9904200065	.66	1999
9904200071	14.04	1999
9904200073	1.32	1999
9904200077	1.27	1999
9904200082	6.8	1999
9904200091	.49	1999
9904200094	.1	1999
9904200096	1.86	1999
9904200099	1.86	1999
9904200107	13.98	1999
9904200111	1.07	1999
9904200127	2.96	1999
9904200128	.6	1999
9904200135	.33	1999
9904200143	.36	1999
9904200145	.55	1999
9904200152	3.18	1999
9904200153	.25	1999
9904200155	.23	1999
9904200159	.44	1999
9904200162	.65	1999
9904200167	1.56	1999
9904200170	.56	1999
9904200178	16.45	1999
9904200180	.88	1999
9904200181	14.08	1999
9904200185	.87	1999
9904200189	.99	1999
9904200190	4.27	1999
9904200202	26.22	1999
9904200208	.2	1999
9904200213	1.23	1999
9904200214	.35	1999
9904200217	.23	1999
9904200228	1.17	1999
9904200236	.74	1999
9904200238	1.25	1999
9904200258	17.3	1999
9904200259	0	1999
9904200260	4.36	1999
9904200266	17.3	1999
9904200284	1.92	1999
9904200287	1.09	1999
9904200296	34.86	1999
9904200304	6.4	1999
9904200314	1.76	1999
9904200318	8.2	1999
9904200322	.58	1999
9904200337	1.59	1999
9904200338	1.58	1999
9904200346	.77	1999
9904200354	.74	1999
9904200358	.93	1999
9904200361	1.74	1999
9904200367	1.31	1999
9904200370	1.86	1999
9904200372	.44	1999
9904200374	.55	1999
9904200377	.45	1999
9904200379	1.17	1999
9904200385	.4	1999
9904200386	.29	1999
9904200394	.19	1999
9904200401	.47	1999
9904200402	1.63	1999
9904200408	4.35	1999
9904200409	10.94	1999
9904200415	.58	1999
9904200417	3.34	1999
9904200423	5.59	1999
9904200425	.66	1999
9904200426	26.45	1999
9904200436	.19	1999
9904200440	.47	1999
9904200447	.76	1999
9904200449	.63	1999
9904200451	1.85	1999
9904200461	.41	1999
9904200466	.3	1999
9904200467	2.21	1999
9904200468	1.5	1999
9904200474	.45	1999
9904200477	.37	1999
9904200479	.06	1999
9904200483	.52	1999
9904200489	1.07	1999
9904200494	.75	1999
9904200500	1.14	1999
9904200515	.61	1999
9904200517	.3	1999
9904200523	.21	1999
9904200528	1.51	1999
9904200545	8.44	1999
9904200549	8.8	1999
9904200553	11.97	1999
9904200555	1.51	1999
9904200557	4.24	1999
9904200559	.51	1999
9904200564	.54	1999
9904200567	.22	1999
9904200569	.64	1999
9904200573	.13	1999
9904200578	7.72	1999
9904200579	1.02	1999
9904200581	3.12	1999
9904200589	20.63	1999
9904200605	1.08	1999
9904200606	.54	1999
9904200621	.48	1999
9904200641	.32	1999
9904200643	.13	1999
9904200649	16.06	1999
9904200660	.73	1999
9904200671	.3	1999
9904200685	1.07	1999
9904200695	7.87	1999
9904200697	0	1999
9904200718	1.25	1999
9904200732	.36	1999
9904200733	.62	1999
9904200744	.35	1999
9905100002	.93	1999
9905100011	1.06	1999
9905100012	.52	1999
9905100022	.78	1999
9905100043	.49	1999
9905100048	15.29	1999
9905100049	11	1999
9905100062	.81	1999
9905100064	.41	1999
9905100072	.09	1999
9905100091	1.97	1999
9905100096	6.75	1999
9905100099	.5	1999
9905100100	.74	1999
9905100101	1.11	1999
9905100115	.6	1999
9905100128	.46	1999
9905100132	.54	1999
9905100149	.26	1999
9905100162	.58	1999
9905100167	.92	1999
9905100175	.99	1999
9905100178	.32	1999
9905100183	.28	1999
9905100188	.64	1999
9905100191	.46	1999
9905100200	1.33	1999
9905100201	.44	1999
9905100207	1.07	1999
9905100213	1.78	1999
9905100221	2.36	1999
9905100223	6.32	1999
9905100234	2.04	1999
9905100239	4.15	1999
9905100242	2	1999
9905100248	.52	1999
9905100252	1.73	1999
9905100253	8.98	1999
9905100254	6.89	1999
9905100255	6.89	1999
9905100266	2.09	1999
9905100288	1.12	1999
9905100290	.2	1999
9905100297	1.13	1999
9905100299	.67	1999
9905100300	.67	1999
9905100306	1.82	1999
9905100318	.53	1999
9905100320	.29	1999
9905100321	2.27	1999
9905100323	1.02	1999
9905100326	.13	1999
9905100328	.14	1999
9905100330	.64	1999
9905100333	.24	1999
9905100352	.42	1999
9905100356	.34	1999
9905100361	1.16	1999
9905100362	.11	1999
9905100363	3.81	1999
9905100366	7.03	1999
9905100368	.27	1999
9905100372	2.51	1999
9905100378	11.6	1999
9905100380	3.44	1999
9905100391	.72	1999
9905100398	1.48	1999
9905100408	8.93	1999
9905100414	1	1999
9905100417	.99	1999
9905100418	.97	1999
9905100423	.68	1999
9905100426	.31	1999
9905100431	.58	1999
9905100432	2.17	1999
9905100435	.17	1999
9905100437	1.58	1999
9905100439	.34	1999
9905100445	1.08	1999
9905100449	6.46	1999
9905100450	1.38	1999
9905100451	6.32	1999
9905100453	9.75	1999
9905100455	.24	1999
9905100457	1.99	1999
9905100458	1.72	1999
9905100459	1.84	1999
9905100460	1.14	1999
9905100465	1.01	1999
9905100466	.67	1999
9905100473	2.1	1999
9905100477	1.69	1999
9905100479	.52	1999
9905100482	.5	1999
9905100484	.75	1999
9905100489	14.83	1999
9905100507	1.87	1999
9905100511	.3	1999
9905100518	.26	1999
9905100520	3.58	1999
9905100532	3.57	1999
9905100533	.26	1999
9905100536	0	1999
9905100538	3.02	1999
9905100539	.58	1999
9905100553	.29	1999
9905100558	.7	1999
9905100561	.64	1999
9905100570	.78	1999
9905100573	4.46	1999
9905100597	1.92	1999
9905100633	1.15	1999
9905200010	.7	1999
9905200018	.42	1999
9905200019	2.97	1999
9905200021	2.94	1999
9905200033	.73	1999
9905200039	17.42	1999
9905200046	.28	1999
9905200052	.29	1999
9905200064	.52	1999
9905200075	.31	1999
9905200076	.4	1999
9905200077	.4	1999
9905200081	1.8	1999
9905200084	.42	1999
9905200086	1.44	1999
9905200094	3.39	1999
9905200100	1.18	1999
9905200107	.75	1999
9905200108	.27	1999
9905200129	.79	1999
9905200151	10.87	1999
9905200160	1.16	1999
9905200169	.49	1999
9905200170	.49	1999
9905200171	.63	1999
9905200173	.87	1999
9905200185	.37	1999
9905200188	.66	1999
9905200194	.45	1999
9905200205	8.67	1999
9905200216	1.9	1999
9905200217	.31	1999
9905200233	.21	1999
9905200251	.55	1999
9905200253	1.71	1999
9905200270	4.08	1999
9905200273	30.94	1999
9905200283	31.26	1999
9905200294	19.71	1999
9905200296	1.42	1999
9905200298	1.48	1999
9905200312	3.59	1999
9905200316	1.39	1999
9905200320	1.71	1999
9905200328	5.28	1999
9905200329	.25	1999
9905200330	3.23	1999
9905200331	3.28	1999
9905200334	4.52	1999
9905200336	.33	1999
9905200348	.87	1999
9905200351	.55	1999
9905200353	17.55	1999
9905200362	.28	1999
9905200363	.61	1999
9905200366	1.18	1999
9905200375	.62	1999
9905200376	.34	1999
9905200384	2.87	1999
9905200385	1.85	1999
9905200399	.05	1999
9905200400	.79	1999
9905200402	.34	1999
9905200403	1.44	1999
9905200410	.38	1999
9905200414	1.16	1999
9905200434	.74	1999
9905200439	.18	1999
9905200443	3.98	1999
9905200453	8.51	1999
9905200459	5.65	1999
9905200465	.58	1999
9905200471	.82	1999
9905200472	.96	1999
9905200476	4.46	1999
9905200483	4.44	1999
9905200485	.33	1999
9905200487	7.3	1999
9905200490	4.93	1999
9905200493	4.93	1999
9905200497	3.37	1999
9905200503	.45	1999
9905200508	.34	1999
9905200510	.25	1999
9905200516	.41	1999
9905200532	1.22	1999
9905200535	1.71	1999
9905200538	6.07	1999
9905200552	.54	1999
9905200554	.59	1999
9905200559	5.71	1999
9905200573	0	1999
9905200576	.45	1999
9905200578	.61	1999
9905200588	9.74	1999
9905200589	.65	1999
9905200596	9.18	1999
9905200602	.22	1999
9905200626	.18	1999
9905200629	.16	1999
9905200634	.69	1999
9905200638	.2	1999
9905200644	.3	1999
9905200662	.41	1999
9905200680	1.82	1999
9905200683	.29	1999
9905200684	.05	1999
9905200699	.56	1999
9905200733	1.92	1999
9905200753	22.51	1999
9905200774	.72	1999
9905200782	.23	1999
9905200788	.62	1999
9905200789	.3	1999
9905200814	198.54	1999
9905200818	1.5	1999
9905200824	.58	1999
9905200828	.29	1999
9905200829	1.72	1999
9905200836	.27	1999
9905200842	3.03	1999
9905200844	.91	1999
9906100012	9.96	1999
9906100016	.26	1999
9906100025	.89	1999
9906100027	.74	1999
9906100029	.7	1999
9906100049	1.18	1999
9906100053	.98	1999
9906100056	.82	1999
9906100058	1.07	1999
9906100063	.19	1999
9906100064	.99	1999
9906100068	.2	1999
9906100070	3.91	1999
9906100088	1.39	1999
9906100092	1.55	1999
9906100107	3.98	1999
9906100117	1.22	1999
9906100125	2.06	1999
9906100126	1.48	1999
9906100127	.77	1999
9906100129	.47	1999
9906100131	.22	1999
9906100134	1.24	1999
9906100136	6.95	1999
9906100159	.39	1999
9906100165	.94	1999
9906100168	2.1	1999
9906100175	1.68	1999
9906100180	5.48	1999
9906100182	3.14	1999
9906100183	1.48	1999
9906100199	1.22	1999
9906100205	.13	1999
9906100214	.3	1999
9906100216	.18	1999
9906100233	2.26	1999
9906100239	.77	1999
9906100251	.65	1999
9906100253	1.67	1999
9906100266	11.31	1999
9906100273	4.8	1999
9906100275	.65	1999
9906100290	.47	1999
9906100291	.55	1999
9906100300	1.7	1999
9906100309	20.53	1999
9906100312	11.98	1999
9906100334	.48	1999
9906100348	.49	1999
9906100350	1.12	1999
9906100351	.95	1999
9906100360	2.74	1999
9906100363	2.81	1999
9906100367	.3	1999
9906100368	.16	1999
9906100378	3.07	1999
9906100384	.71	1999
9906100386	5.46	1999
9906100399	.47	1999
9906100407	11.45	1999
9906100415	.22	1999
9906100422	.39	1999
9906100429	1.37	1999
9906100430	1.43	1999
9906100441	2.45	1999
9906100444	3.23	1999
9906100445	6.92	1999
9906100446	5.12	1999
9906100450	.44	1999
9906100452	.29	1999
9906100456	.9	1999
9906100503	.4	1999
9906100504	1.66	1999
9906100507	4.18	1999
9906100520	1.15	1999
9906100531	.56	1999
9906100536	2.08	1999
9906100538	7.46	1999
9906100543	.54	1999
9906100546	.55	1999
9906100566	3.69	1999
9906100569	.67	1999
9906100570	.4	1999
9906100574	4.37	1999
9906100584	1.2	1999
9906100585	.44	1999
9906100589	.49	1999
9906100608	1.2	1999
9906100621	12.16	1999
9906100622	3.35	1999
9906100632	.54	1999
9906100638	14.41	1999
9906100651	1.69	1999
9906100652	1.2	1999
9906100659	1.02	1999
9906100665	.35	1999
9906100673	.23	1999
9906100701	.95	1999
9906100708	3.61	1999
9906100709	.45	1999
9906100730	30.9	1999
9906100733	6.27	1999
9906100734	3.78	1999
9906200006	.59	1999
9906200007	.78	1999
9906200010	1.54	1999
9906200011	.59	1999
9906200021	0	1999
9906200024	.18	1999
9906200025	3.83	1999
9906200026	.29	1999
9906200047	.43	1999
9906200055	.68	1999
9906200072	1.54	1999
9906200075	2.37	1999
9906200079	.86	1999
9906200084	.69	1999
9906200090	.71	1999
9906200107	.41	1999
9906200112	.69	1999
9906200114	.3	1999
9906200119	1.04	1999
9906200126	1.64	1999
9906200131	.74	1999
9906200138	1.52	1999
9906200139	2.13	1999
9906200145	1.71	1999
9906200153	.26	1999
9906200154	1.17	1999
9906200155	1.21	1999
9906200157	.73	1999
9906200175	.24	1999
9906200177	1.01	1999
9906200180	19.27	1999
9906200190	3.59	1999
9906200204	7.24	1999
9906200211	.37	1999
9906200213	.33	1999
9906200215	11.57	1999
9906200217	6.61	1999
9906200225	.36	1999
9906200236	.07	1999
9906200237	.8	1999
9906200243	1.34	1999
9906200252	.64	1999
9906200257	.56	1999
9906200262	.27	1999
9906200267	1.38	1999
9906200270	.83	1999
9906200286	.84	1999
9906200287	1.27	1999
9906200294	.35	1999
9906200305	8.39	1999
9906200326	.19	1999
9906200327	2.05	1999
9906200334	1.93	1999
9906200335	2.07	1999
9906200339	1.18	1999
9906200343	2.44	1999
9906200344	.78	1999
9906200358	1.28	1999
9906200363	.83	1999
9906200364	.9	1999
9906200389	.15	1999
9906200392	.95	1999
9906200402	.41	1999
9906200428	2.1	1999
9906200429	1.41	1999
9906200431	1.54	1999
9906200436	.61	1999
9906200438	.66	1999
9906200446	.91	1999
9906200453	.82	1999
9906200456	.29	1999
9906200457	.18	1999
9906200460	.49	1999
9906200461	6.25	1999
9906200463	.62	1999
9906200467	6.07	1999
9906200482	.73	1999
9906200483	.86	1999
9906200486	2.72	1999
9906200488	10.74	1999
9906200492	15.85	1999
9906200499	.85	1999
9906200500	.75	1999
9906200503	8	1999
9906200514	.95	1999
9906200515	1	1999
9906200520	1.41	1999
9906200522	1.09	1999
9906200526	2.28	1999
9906200530	10.14	1999
9906200535	.3	1999
9906200543	1.21	1999
9906200545	1.11	1999
9906200547	.29	1999
9906200555	20.73	1999
9906200560	2.02	1999
9906200592	.78	1999
9906200599	1.85	1999
9906200601	.78	1999
9906200602	.51	1999
9906200607	1.17	1999
9906200614	.39	1999
9906200615	.39	1999
9906200618	.22	1999
9906200620	.74	1999
9906200622	.73	1999
9906200625	.59	1999
9906200626	.31	1999
9906200633	.16	1999
9906200634	.12	1999
9906200643	11.26	1999
9906200649	15.56	1999
9906200655	.09	1999
9906200659	.3	1999
9906200662	.19	1999
9906200663	21	1999
9906200668	1.14	1999
9906200682	4.05	1999
9906200683	.95	1999
9906200684	.48	1999
9906200685	15.77	1999
9906200698	1.02	1999
9906200702	3.16	1999
9906200711	1.76	1999
9906200716	2.03	1999
9906200739	10.88	1999
9906200748	1.04	1999
9906200755	1.02	1999
9906200776	1.13	1999
9906200792	2.33	1999
9906200808	.38	1999
9906200822	1.44	1999
9906200841	.81	1999
9906200845	.13	1999
9906200851	.68	1999
9906200853	.41	1999
9906200854	.17	1999
9906200857	.25	1999
9906200858	12.86	1999
9906200861	.51	1999
9906200862	4.14	1999
9906200865	.92	1999
9906200880	.52	1999
9907100002	1.1	1999
9907100005	1.14	1999
9907100011	.28	1999
9907100025	.36	1999
9907100038	.15	1999
9907100042	25.86	1999
9907100056	.73	1999
9907100068	.67	1999
9907100073	.85	1999
9907100079	.19	1999
9907100088	.4	1999
9907100104	6.13	1999
9907100106	.33	1999
9907100118	.8	1999
9907100124	.34	1999
9907100126	31.19	1999
9907100131	1.59	1999
9907100150	.93	1999
9907100151	3.17	1999
9907100164	.4	1999
9907100167	.59	1999
9907100174	.16	1999
9907100175	1.02	1999
9907100192	.25	1999
9907100200	1.92	1999
9907100209	1.41	1999
9907100212	2.04	1999
9907100214	5.27	1999
9907100217	.59	1999
9907100225	.09	1999
9907100227	.2	1999
9907100229	.29	1999
9907100268	.27	1999
9907100281	1.96	1999
9907100289	5.16	1999
9907100297	.07	1999
9907100304	1.06	1999
9907100311	.75	1999
9907100317	.5	1999
9907100330	2.93	1999
9907100335	1.2	1999
9907100349	.4	1999
9907100356	.82	1999
9907100366	.88	1999
9907100369	1.16	1999
9907100370	1.07	1999
9907100371	.75	1999
9907100382	.36	1999
9907100386	1.03	1999
9907100395	7.51	1999
9907100402	4.08	1999
9907100415	.19	1999
9907100416	.79	1999
9907100440	.35	1999
9907100442	10.91	1999
9907100446	.44	1999
9907100447	1.34	1999
9907100451	.85	1999
9907100469	.2	1999
9907100474	.21	1999
9907100478	.56	1999
9907100479	.42	1999
9907100485	.49	1999
9907100490	1.76	1999
9907100491	.91	1999
9907100493	.36	1999
9907100497	1.08	1999
9907100501	.93	1999
9907100509	.74	1999
9907100513	.33	1999
9907100516	3.02	1999
9907100523	.86	1999
9907100525	.38	1999
9907100529	14.47	1999
9907100530	.4	1999
9907100534	3.89	1999
9907100541	.6	1999
9907100542	1.29	1999
9907100559	.61	1999
9907100574	.34	1999
9907200012	1.01	1999
9907200042	.86	1999
9907200054	1.15	1999
9907200056	2.4	1999
9907200065	2.43	1999
9907200068	.21	1999
9907200075	2.7	1999
9907200089	.21	1999
9907200102	6.84	1999
9907200105	5.33	1999
9907200107	.12	1999
9907200111	.38	1999
9907200143	1.41	1999
9907200145	.14	1999
9907200148	.31	1999
9907200149	.31	1999
9907200151	.99	1999
9907200155	2.25	1999
9907200156	.1	1999
9907200160	0	1999
9907200175	1.02	1999
9907200187	.89	1999
9907200188	5.58	1999
9907200189	.36	1999
9907200197	3.65	1999
9907200199	.6	1999
9907200207	.14	1999
9907200211	.44	1999
9907200220	.55	1999
9907200227	.19	1999
9907200230	.97	1999
9907200231	.73	1999
9907200247	1.62	1999
9907200264	44.36	1999
9907200266	2.32	1999
9907200273	.83	1999
9907200275	1.97	1999
9907200278	1.45	1999
9907200279	1.59	1999
9907200280	2.77	1999
9907200291	1.1	1999
9907200293	1.73	1999
9907200294	17.51	1999
9907200295	3.71	1999
9907200299	17.69	1999
9907200310	1.54	1999
9907200312	.29	1999
9907200327	.33	1999
9907200329	.52	1999
9907200341	12.12	1999
9907200360	.49	1999
9907200366	.97	1999
9907200386	1.8	1999
9907200389	.94	1999
9907200404	1.82	1999
9907200410	.42	1999
9907200439	.83	1999
9907200456	1.38	1999
9907200457	.82	1999
9907200464	.53	1999
9907200466	.58	1999
9907200467	1.98	1999
9907200475	7.79	1999
9907200481	3.47	1999
9907200482	8.33	1999
9907200486	6.43	1999
9907200495	2.18	1999
9907200509	3.82	1999
9907200515	.35	1999
9907200517	6.39	1999
9907200519	6.39	1999
9907200525	.36	1999
9907200548	1.08	1999
9907200582	4.38	1999
9907200585	.56	1999
9907200587	.38	1999
9907200601	.19	1999
9907200605	1.03	1999
9907200606	.8	1999
9907200608	.85	1999
9907200627	.24	1999
9907200629	.51	1999
9907200652	.37	1999
9907200654	1.79	1999
9907200656	.8	1999
9907200677	2.73	1999
9907200687	1.63	1999
9907200694	.57	1999
9907200697	0	1999
9907200710	30.75	1999
9907200716	.62	1999
9907200720	.79	1999
9907200721	.86	1999
9907200722	.84	1999
9907200723	.83	1999
9907200724	.84	1999
9907200726	.24	1999
9907200728	.8	1999
9907200729	.6	1999
9907200730	2.44	1999
9907200733	14.02	1999
9907200734	1.85	1999
9908100002	3.17	1999
9908100003	.39	1999
9908100004	.44	1999
9908100009	.39	1999
9908100011	1	1999
9908100015	.84	1999
9908100023	.46	1999
9908100036	17.33	1999
9908100037	.98	1999
9908100043	1.86	1999
9908100064	.14	1999
9908100068	14.92	1999
9908100069	.49	1999
9908100077	2.1	1999
9908100078	.3	1999
9908100084	.55	1999
9908100092	.53	1999
9908100095	.41	1999
9908100128	2.03	1999
9908100138	1.79	1999
9908100157	.51	1999
9908100158	.64	1999
9908100160	.51	1999
9908100161	1.8	1999
9908100188	1.87	1999
9908100195	.4	1999
9908100208	3.29	1999
9908100230	4.13	1999
9908100243	.48	1999
9908100248	8.15	1999
9908100255	.25	1999
9908100273	.24	1999
9908100276	.72	1999
9908100278	.42	1999
9908100280	.22	1999
9908100282	.29	1999
9908100288	.17	1999
9908100290	2.06	1999
9908100296	.77	1999
9908100312	.39	1999
9908100319	.26	1999
9908100354	.87	1999
9908100358	.47	1999
9908100362	5.14	1999
9908100365	.3	1999
9908100369	15.24	1999
9908100373	1.8	1999
9908100380	1.18	1999
9908100384	1.31	1999
9908100395	5.85	1999
9908100396	1.43	1999
9908100406	1.05	1999
9908100411	6.4	1999
9908100412	6.88	1999
9908100413	.82	1999
9908100419	.88	1999
9908100427	.39	1999
9908100430	.46	1999
9908100433	.44	1999
9908100437	.47	1999
9908100440	3.5	1999
9908100442	.92	1999
9908100446	4.27	1999
9908100454	1.55	1999
9908100457	1.55	1999
9908100458	1.55	1999
9908100461	.53	1999
9908100462	.48	1999
9908100471	.95	1999
9908100473	.27	1999
9908100479	4.14	1999
9908100483	.38	1999
9908100490	.61	1999
9908100495	1.31	1999
9908100505	.88	1999
9908100507	.28	1999
9908100510	7.19	1999
9908100520	.49	1999
9908100522	.48	1999
9908100555	.67	1999
9908100556	12.6	1999
9908100560	4.04	1999
9908100563	1.13	1999
9908100577	.29	1999
9908100592	.97	1999
9908100593	.72	1999
9908100598	.72	1999
9908100599	.45	1999
9908100601	3.75	1999
9908100605	.78	1999
9908100606	.86	1999
9908100612	.27	1999
9908100615	.74	1999
9908100617	.72	1999
9908100619	.4	1999
9908100639	.78	1999
9908100641	2.73	1999
9908100645	1.04	1999
9908100647	.72	1999
9908100651	1.46	1999
9908100657	1.7	1999
9908100658	.48	1999
9908100661	1.8	1999
9908100670	2.72	1999
9908100681	2.11	1999
9908100684	.89	1999
9908200005	.15	1999
9908200023	1.75	1999
9908200031	.93	1999
9908200036	6.36	1999
9908200043	.2	1999
9908200067	1.12	1999
9908200068	.1	1999
9908200076	.61	1999
9908200087	1.08	1999
9908200092	1	1999
9908200096	.49	1999
9908200098	7.03	1999
9908200100	2.1	1999
9908200101	1.8	1999
9908200103	.95	1999
9908200117	.26	1999
9908200129	1	1999
9908200141	2.1	1999
9908200153	5.71	1999
9908200160	3.01	1999
9908200163	13.52	1999
9908200165	2.69	1999
9908200166	0	1999
9908200168	1.04	1999
9908200169	3.32	1999
9908200176	.39	1999
9908200178	6.29	1999
9908200184	2.1	1999
9908200188	1.19	1999
9908200193	.91	1999
9908200197	.91	1999
9908200205	.69	1999
9908200210	2.02	1999
9908200219	1.82	1999
9908200225	.72	1999
9908200230	1.04	1999
9908200234	.6	1999
9908200247	14.63	1999
9908200249	1.45	1999
9908200252	3.02	1999
9908200258	5.4	1999
9908200264	.26	1999
9908200275	.78	1999
9908200279	2.07	1999
9908200281	1.63	1999
9908200287	.19	1999
9908200291	1.27	1999
9908200295	.36	1999
9908200301	2.4	1999
9908200307	.94	1999
9908200311	24.66	1999
9908200315	24.11	1999
9908200319	0	1999
9908200331	.11	1999
9908200334	2.99	1999
9908200354	.45	1999
9908200355	22.15	1999
9908200366	0	1999
9908200368	.17	1999
9908200383	3.21	1999
9908200386	10.63	1999
9908200403	1.68	1999
9908200406	2.02	1999
9908200425	1.33	1999
9908200429	.73	1999
9908200434	.8	1999
9908200455	.67	1999
9908200459	3.95	1999
9908200462	.28	1999
9908200466	2.08	1999
9908200467	2.37	1999
9908200469	.49	1999
9908200478	1.4	1999
9908200486	0	1999
9908200487	5.86	1999
9908200492	.3	1999
9908200496	1.04	1999
9908200507	8.7	1999
9908200509	4.25	1999
9908200511	1.11	1999
9908200512	5.9	1999
9908200515	12.02	1999
9908200516	11.25	1999
9908200519	6.14	1999
9908200530	10.43	1999
9908200537	.25	1999
9908200550	3.93	1999
9908200553	14.65	1999
9908200560	2.57	1999
9908200569	.66	1999
9908200578	.73	1999
9908200583	.74	1999
9908200586	.29	1999
9908200588	.2	1999
9908200593	21.21	1999
9908200610	.45	1999
9908200614	7.12	1999
9908200623	.35	1999
9908200635	.54	1999
9908200641	.44	1999
9908200653	2.11	1999
9908200661	3.05	1999
9908200662	.67	1999
9908200666	.5	1999
9908200678	10.04	1999
9908200687	4.09	1999
9908200700	.71	1999
9908200708	.67	1999
9908200709	.6	1999
9908200712	3.23	1999
9908200716	.36	1999
9908200719	1.13	1999
9908200720	15.9	1999
9908200721	14.72	1999
9908200725	4.19	1999
9908200727	12.76	1999
9908200729	2.5	1999
9908200732	8.47	1999
9908200734	6.48	1999
9909100007	1.16	1999
9909100010	1.49	1999
9909100018	.43	1999
9909100027	.38	1999
9909100047	1.06	1999
9909100052	.58	1999
9909100054	.51	1999
9909100067	.14	1999
9909100071	0	1999
9909100073	1.64	1999
9909100091	.58	1999
9909100097	2.58	1999
9909100103	.09	1999
9909100105	.54	1999
9909100117	.8	1999
9909100120	4.19	1999
9909100121	1.74	1999
9909100122	.75	1999
9909100126	1.11	1999
9909100133	1.07	1999
9909100140	.3	1999
9909100145	1.11	1999
9909100151	.99	1999
9909100154	.2	1999
9909100171	1	1999
9909100179	8.83	1999
9909100184	12.66	1999
9909100189	.62	1999
9909100200	.73	1999
9909100204	.67	1999
9909100211	1.47	1999
9909100222	1.04	1999
9909100223	.77	1999
9909100225	1.04	1999
9909100227	12.58	1999
9909100230	.27	1999
9909100232	1.14	1999
9909100233	1.2	1999
9909100239	.91	1999
9909100248	1.32	1999
9909100249	1.46	1999
9909100253	.37	1999
9909100258	.73	1999
9909100260	.88	1999
9909100261	.26	1999
9909100266	.48	1999
9909100271	.62	1999
9909100289	1.44	1999
9909100291	.53	1999
9909100296	1.62	1999
9909100312	.43	1999
9909100314	.23	1999
9909100320	1.17	1999
9909100326	.18	1999
9909100330	3.03	1999
9909100343	1.75	1999
9909100350	1.79	1999
9909100356	11.26	1999
9909100361	1.04	1999
9909100364	.37	1999
9909100365	6.81	1999
9909100366	.09	1999
9909100367	6.96	1999
9909100377	3.99	1999
9909100379	1.08	1999
9909100381	1.25	1999
9909100383	.98	1999
9909100387	1.27	1999
9909100388	.71	1999
9909100390	.89	1999
9909100400	2.69	1999
9909100417	2.45	1999
9909100425	2.5	1999
9909100428	.35	1999
9909100430	.28	1999
9909100431	.61	1999
9909100435	0	1999
9909100437	.23	1999
9909100439	1.09	1999
9909100458	11.64	1999
9909100464	.49	1999
9909100466	.27	1999
9909100469	1.21	1999
9909100474	.75	1999
