uniqid	distwork	wcouncil	dyear
2000800086	9.00911743735201	180	2000
2000800089	24.7594120487543	0	2000
2000800090	25.6491244489944	260	2000
2000800092	80.6994614232338	230	2000
2000800093	26.2267316492162	260	2000
2000800094	3.88712361521987	270	2000
2000800095	1.40898154707576	270	2000
2000800096	3.37094942115719	270	2000
2000800098	3.19618084594724	280	2000
2000800105	0	190	2000
2000800107	17.1159984225286	320	2000
2000800113	.78769791163872	260	2000
2000800115	0	260	2000
2000800116	0	260	2000
2000800117	4.17009172560988	260	2000
2000800120	6.94445506788132	0	2000
2000800121	1.86747556878263	260	2000
2000800122	1.6263585090625	260	2000
2000800123	.808278417378566	330	2000
2000800129	25.6354642048862	360	2000
2000800131	12.3328375485936	100	2000
2000800132	9.98126429867479	100	2000
2000800134	2.17132332921654	320	2000
2000800135	10.4905212930531	260	2000
2000800136	 	170	2000
2000800138	64.3966419155533	230	2000
2000800141	1.68397298078087	250	2000
2000800147	.76511763801392	120	2000
2000800148	0	320	2000
2000800150	13.5141422221316	260	2000
2000800155	0	235	2000
2000800156	1.64154348099586	355	2000
2000800157	37.1399757673588	230	2000
2000800159	22.180321458446	355	2000
2000800163	12.7396154573048	270	2000
2000800165	13.4138499320665	270	2000
2000800166	6.91350518912078	180	2000
2000800167	14.2829095775336	250	2000
2000800169	9.84659098368567	180	2000
2000800174	2.43924988469816	350	2000
2000800175	2.75497985473578	350	2000
2000800177	4.50051108208835	350	2000
2000800183	3.95925498042245	310	2000
2000800184	0	310	2000
2000800187	0	235	2000
2000800189	10.817398994213	235	2000
2000800195	.568229707072765	290	2000
2000800196	3.3779948194158	290	2000
2000800199	5.98869142634683	250	2000
2000800201	1.60281751924541	380	2000
2000800204	20.3320596103789	350	2000
2000800205	26.0276355629934	395	2000
2000800208	.614502237587464	190	2000
2000800214	.639531078212779	0	2000
2000800215	1.70370478663412	260	2000
2000800216	 	0	2000
2000800217	1.30096118312577	380	2000
2000800218	2.26110336343836	0	2000
2000800219	 	0	2000
2000800220	7.01851836216163	220	2000
2000800221	 	0	2000
2000800225	9.00055553840984	380	2000
2000800227	14.4030005554398	380	2000
2000800232	2.70032164750794	260	2000
2000800238	30.7607913097176	235	2000
2000800245	23.4687365019935	350	2000
2000800247	24.2771899527108	350	2000
2000800250	1.07916310166721	230	2000
2000800251	6.57555784705754	100	2000
2000800253	.613685587251322	300	2000
2000800256	3.10127280322128	270	2000
2000800259	17.6369538469657	230	2000
2000800261	1.4204485207145	230	2000
2000800263	7.85299840825147	230	2000
2000800264	3.29875203675572	230	2000
2000800266	3.08883036115615	230	2000
2000800270	0	100	2000
2000800275	0	270	2000
2000800276	13.8146178376385	270	2000
2000800277	144.257163212091	340	2000
2000800280	30.9242597324495	390	2000
2000800282	3.0182541311162	260	2000
2000800283	2.37739353073907	260	2000
2000800284	23.6360000846167	230	2000
2000800287	0	120	2000
2000800289	6.492049984404	270	2000
2000800291	.13	250	2000
2000800294	.544058820349417	180	2000
2000800296	4.7580796546506	350	2000
2000800297	4.58050215587767	230	2000
2000800299	0	230	2000
2000800300	9.6035997417635	400	2000
2000800301	5.10238934225917	400	2000
2000800303	.708307842678591	100	2000
2000800308	1.14326068768239	180	2000
2000800309	37.262931835807	340	2000
2000800311	3.03613339627889	180	2000
2000800313	4.57043816280234	260	2000
2000800315	6.23000650079918	100	2000
2000800316	0	110	2000
2000800317	12.6545021632619	100	2000
2000800320	19.0429645801277	230	2000
2000800325	.657122515213107	170	2000
2000800326	0	400	2000
2000800327	1.00422507437327	400	2000
2000800328	0	400	2000
2000800330	14.5264439213457	100	2000
2000800331	0	280	2000
2000800333	 	170	2000
2000800337	.600749531835024	230	2000
2000800338	1.43876648557019	230	2000
2000800340	.562881870377791	260	2000
2000800342	2.61306333639275	350	2000
2000800345	2.68864742947081	350	2000
2000800351	22.0922716124893	280	2000
2000800358	2.72014411382927	130	2000
2000800359	2.43311816400273	130	2000
2000800361	4.73091830409277	330	2000
2000800362	0	330	2000
2000800364	26.3240740008077	360	2000
2000800365	25.4564054218187	360	2000
2000800366	.788578467877484	380	2000
2000800369	4.48120664553645	100	2000
2000800371	 	100	2000
2000800374	10.4090730615171	260	2000
2000800375	0	220	2000
2000800377	6.65192453354667	260	2000
2000800380	61.9335799465847	110	2000
2000800381	12.2931607001617	260	2000
2000800384	8.36639109771949	260	2000
2000800385	8.4344446171636	260	2000
2000800386	.371079506305589	200	2000
2000800387	0	200	2000
2000800392	1.05	380	2000
2000800394	27.2738482799916	395	2000
2000800395	14.6359669991429	260	2000
2000800399	0	310	2000
2000800406	.484298461694852	310	2000
2000800407	16.6911756326509	280	2000
2000800408	 	170	2000
2000800412	11.0410383569663	260	2000
2000800413	3.02464708685162	230	2000
2000800416	0	110	2000
2000800417	2.95367601473147	300	2000
2000800418	2.38	300	2000
2000800420	2.84675253578529	270	2000
2000800428	4.55947584706839	320	2000
2000800429	8.92561538494686	380	2000
2000800431	.669002989529942	350	2000
2000800433	0	190	2000
2000800436	.5	240	2000
2000800439	4.12975701464384	330	2000
2000800440	10.5627937592287	100	2000
2000800442	0	280	2000
2000800447	0	250	2000
2000800449	2.77044259821743	230	2000
2000800450	3.61908804443334	0	2000
2000800451	2.32878509098628	230	2000
2000800452	3.51347420653689	230	2000
2000800453	1.9851039811541	0	2000
2000800454	3.63650725284579	230	2000
2000800455	5.11331967211696	0	2000
2000800456	3.69925208657101	230	2000
2000800458	9.9306340683765	260	2000
2000800459	8.24587484746161	210	2000
2000800460	.138600144300069	210	2000
2000800461	2.47258973547979	260	2000
2000800463	4.63262538956044	260	2000
2000800465	10.4083614944909	260	2000
2000800466	10.3797514902815	260	2000
2000800467	7.64832563375802	260	2000
2000800468	15.787358265397	355	2000
2000800469	0	355	2000
2000800471	0	355	2000
2000800472	8.87353509036844	355	2000
2000800473	0	355	2000
2000800475	47.5775635042401	355	2000
2000800478	0	270	2000
2000800479	9.59225129987742	270	2000
2000800480	 	0	2000
2000800483	 	0	2000
2000800484	.593029510226937	170	2000
2000800487	28.7151387598946	260	2000
2000800490	 	0	2000
2000800491	11.0886385999364	235	2000
2000800494	224.684334122342	110	2000
2000800496	.829308145383849	110	2000
2000800499	56.8413467117027	100	2000
2000800500	.536009328277037	110	2000
2000800502	10.0789787181043	110	2000
2000800503	.589525232708491	110	2000
2000800505	49.9056314758164	110	2000
2000800506	12.0833935630683	260	2000
2000800508	28.6804740023592	400	2000
2000800510	2.1214264069253	100	2000
2000800513	1.24004878936274	340	2000
2000800514	70.9688361183978	320	2000
2000800518	3.42831620478625	260	2000
2000800520	14.9009104755381	260	2000
2000800526	5.66491270894795	260	2000
2000800527	.474130783645188	260	2000
2000800529	1.53160047009656	260	2000
2000800530	29.4764480390701	390	2000
2000800531	4.10545977936698	250	2000
2000800532	11.9649234431316	250	2000
2000800535	2.4182018112639	260	2000
2000800536	.518530616260988	120	2000
2000800537	29.9732926786498	180	2000
2000800538	72.7049559589991	100	2000
2000800540	.68257893316451	250	2000
2000800541	.554436651025164	250	2000
2000800542	115.818445806357	350	2000
2000800544	.198668064872037	170	2000
2000800547	96.255508683919	100	2000
2000800549	14.217112013345	330	2000
2000800552	7.19591446586186	360	2000
2000800553	0	360	2000
2000800556	25.3748977140796	260	2000
2000800560	1.67444617709857	320	2000
2000800562	0	390	2000
2000800563	2.14375954808369	230	2000
2000800565	1.71812834212116	230	2000
2000800567	3.43474744340832	270	2000
2000800569	4.01161875057937	240	2000
2000800570	2.16782010323735	380	2000
2000800572	.453541618817943	380	2000
2000800574	5.20587216516118	260	2000
2000800579	0	270	2000
2000800584	.997864124574767	0	2000
2000800589	12.1575861090925	260	2000
2000800590	5.99955281666892	395	2000
2000800591	10.1534779263068	260	2000
2000800593	9.03752178420611	0	2000
2000800595	125.692695579338	270	2000
2000800596	.885098864534352	400	2000
2000800598	11.2782020730256	100	2000
2000800600	 	0	2000
2000800601	.733348484691964	100	2000
2000800602	.571003502616228	380	2000
2000800603	2.97911161254492	380	2000
2000800605	13.0737967706401	330	2000
2000800606	12.0574665664061	330	2000
2000800607	8.32021634334108	260	2000
2000800609	.537085654248929	110	2000
2000800611	42.5870494516819	110	2000
2000800613	6.53175022486316	250	2000
2000800614	 	0	2000
2000800615	3.07350239954356	240	2000
2000800616	8.14256679432229	350	2000
2000800619	10.3188984392715	260	2000
2000800620	4.47307500496023	180	2000
2000800624	1.04009422650066	340	2000
2000800625	 	0	2000
2000800628	2.0688644228175	260	2000
2000800629	12.3935668796356	235	2000
2000800634	5.24182601771558	330	2000
2000800638	9.36300341770738	230	2000
2000800639	2.51154335021317	300	2000
2000800641	.928777691377221	330	2000
2000800646	6.40184668669908	150	2000
2000800648	.482170094468747	150	2000
2000800649	10.3911424780916	390	2000
2000800654	3.22969472241573	350	2000
2000800655	1.76801272619854	395	2000
2000800657	57.7219334395514	230	2000
2000800658	2.27596331253384	380	2000
2000800659	12.7814428371761	230	2000
2000800660	.868158971617526	340	2000
2000800663	1.49835943618345	355	2000
2000800667	1.13746252685528	100	2000
2000800672	13.0737967706401	330	2000
2000800674	16.3434149736216	330	2000
2000800675	5.00316399891109	330	2000
2000800676	0	330	2000
2000800679	.891549774269502	100	2000
2000800682	8.64036833705601	100	2000
2000800685	2.47281317531268	100	2000
2000800686	4.23268531785674	100	2000
2000800688	34.8386949382436	260	2000
2000800691	1.32234072764927	230	2000
2000800693	4.30081387646571	260	2000
2000800698	1.05141095676239	240	2000
2000800700	0	320	2000
2000800702	1.40508006889287	230	2000
2000800703	3.00911448768571	230	2000
2000800704	0	230	2000
2000800705	2.63451323777278	230	2000
2000800706	18.0401195395153	400	2000
2000800707	3.0457572129111	230	2000
2000800708	2.31710016065114	0	2000
2000800709	4.02915189587089	230	2000
2000800710	10.223155090284	230	2000
2000800711	1.5044875076318	0	2000
2000800713	1.63847520579348	395	2000
2000800715	10.6338209971769	260	2000
2000800716	10.5933784035123	110	2000
2000800718	5.14333092460518	100	2000
2000800720	5.01570982015507	240	2000
2000800721	13.0072748875389	240	2000
2000800723	1.42796253452253	240	2000
2000800724	36.2748411436908	260	2000
2000800725	2.18001123850314	240	2000
2000800726	1.460590633956	240	2000
2000800733	4.386343579794	235	2000
2000800735	0	235	2000
2000800736	0	235	2000
2000800739	0	235	2000
2000800743	23.486828755709	230	2000
2000800744	.714244355945499	240	2000
2000900002	5.34268294024641	260	2000
2000900013	 	0	2000
2000900015	0	380	2000
2000900016	13.6348964059138	380	2000
2000900023	5.92203360341699	400	2000
2000900028	1.61817798773806	180	2000
2000900029	12.5161390612281	200	2000
2000900033	 	170	2000
2000900034	.535897571241539	0	2000
2000900036	 	0	2000
2000900039	4.06002783241692	260	2000
2000900041	.859069263796581	250	2000
2000900043	2.45466026162481	250	2000
2000900044	10.3782629085989	310	2000
2000900046	.862028421805221	190	2000
2000900047	25.5219711621183	180	2000
2000900050	2.36690726476556	110	2000
2000900051	.215824002372303	355	2000
2000900053	0	210	2000
2000900058	1.12087465846989	230	2000
2000900064	0	390	2000
2000900065	.345913283931103	390	2000
2000900067	 	0	2000
2000900068	6.56966513606287	180	2000
2000900076	.921360407224014	330	2000
2000900078	.852558502391478	280	2000
2000900089	5.99316719272873	390	2000
2000900090	0	150	2000
2000900095	 	0	2000
2000900098	.293027302482209	270	2000
2000900099	.215824002372303	355	2000
2000900101	34.9300398654224	355	2000
2000900103	58.548183456022	260	2000
2000900104	8.6320391565377	260	2000
2000900107	8.30469746589242	230	2000
2000900109	11.7232400384877	230	2000
2000900113	7.31145491677272	270	2000
2000900114	1.73033204905879	270	2000
2000900115	39.9855227050992	270	2000
2000900116	1.5978463630775	270	2000
2000900117	.840201166388146	270	2000
2000900120	.961207573836162	170	2000
2000900121	2.51023903244293	170	2000
2000900122	2.07963939181773	380	2000
2000900123	31.2504039333894	200	2000
2000900125	31.3524512598298	350	2000
2000900129	4.02563100643862	350	2000
2000900130	8.33798254975387	260	2000
2000900133	2.84673321545943	350	2000
2000900135	6.91934245430879	395	2000
2000900136	1.55468485552539	190	2000
2000900137	3.87116584506528	190	2000
2000900138	 	0	2000
2000900140	4.65956736189102	260	2000
2000900144	29.157785546917	110	2000
2000900146	0	110	2000
2000900148	 	0	2000
2000900149	30.2613945481698	100	2000
2000900150	15.7335288476553	100	2000
2000900152	6.02505975074107	110	2000
2000900155	 	170	2000
2000900158	11.7249818763186	190	2000
2000900160	1.7541379649275	370	2000
2000900162	3.07210758275162	280	2000
